TIM_DAY,ITE_ADD_NEIGHBORHOOD_NAME,OPERACION,LONGITUDE,LATITUDE,SIT_CURRENCY_ID,ITE_SITE_CURRENT_PRICE,ITE_BASE_CURRENT_PRICE,Ambientes,Dormitorios,SConstrM2,STotalM2,ITE_AUCTION_START,ITE_AUCTION_STOP,TIPOPROPIEDAD
11/11/2023,CIUDADELA,Venta,"-58,5443084","-34,6347328",DOL,"45.531.250,00","50.000,00",2,1,36,38,05/12/2023,11/13/2023,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5452094","-34,6334082",DOL,"43.254.687,50","47.500,00",1,0,30,33,10/11/2023,04/08/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5887401","-34,6000844",DOL,"254.975.000,00","280.000,00",4,3,137,181,11/17/2023,05/15/2024,Departamento
11/25/2023,VILLA BOSCH,Venta,"-58,5746782","-34,5886418",DOL,"45.531.250,00","50.000,00",1,0,30,30,07/04/2023,12/31/2023,Departamento
11/25/2023,SAENZ PENA,Venta,"-58,52866","-34,6009648",DOL,"40.978.125,00","45.000,00",2,1,33,38,10/19/2023,04/16/2024,Departamento
11/21/2023,SANTOS LUGARES,Venta,"-58,5521915","-34,5973651",DOL,"74.671.250,00","82.000,00",3,2,72,77,11/22/2022,12/11/2023,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5390124","-34,6455364",DOL,"42.526.187,50","46.700,00",2,1,33,38,07/18/2023,01/14/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5294845","-34,6484628",DOL,"127.487.500,00","140.000,00",5,3,125,150,08/26/2023,02/22/2024,Casa
11/25/2023,SANTOS LUGARES,Venta,"-58,542573","-34,5993836",DOL,"54.637.500,00","60.000,00",2,1,35,38,10/25/2023,04/22/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5426441","-34,6417036",DOL,"72.850.000,00","80.000,00",2,1,42,52,09/28/2023,03/25/2024,Departamento
11/25/2023,VILLA BOSCH,Venta,"-58,571022","-34,59167",DOL,"163.912.500,00","180.000,00",,,295,625,01/10/2023,01/12/2024,Local
11/25/2023,SANTOS LUGARES,Venta,"-58,5399144","-34,599325",DOL,"65.565.000,00","72.000,00",2,1,35,38,11/17/2023,05/15/2024,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5456514","-34,6004076",DOL,"104.721.875,00","115.000,00",3,2,68,74,02/07/2023,12/16/2023,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5352287","-34,6413345",DOL,"68.296.875,00","75.000,00",3,2,97,147,11/01/2023,04/29/2024,Casa
11/25/2023,,Venta,"-58,576782","-34,611907",DOL,"182.125.000,00","200.000,00",7,4,150,170,09/18/2023,04/12/2024,Casa
11/21/2023,MARTIN CORONADO,Venta,"-58,590964","-34,5886991",DOL,"84.688.125,00","93.000,00",3,2,67,81,11/16/2023,05/13/2024,Departamento
11/17/2023,SANTOS LUGARES,Venta,"-58,5482138","-34,6001233",DOL,"81.045.625,00","89.000,00",2,1,42,48,02/07/2023,01/06/2024,Departamento
11/16/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5905181","-34,5995383",DOL,"235.851.875,00","259.000,00",6,5,349,459,01/18/2023,12/16/2023,Casa
11/25/2023,MARTIN CORONADO,Venta,"-58,5790409","-34,589121",DOL,"209.352.687,50","229.900,00",5,4,192,192,07/17/2023,01/13/2024,Casa
11/08/2023,VILLA BOSCH,Venta,"-58,5840922","-34,5850073",DOL,"81.956.250,00","90.000,00",4,3,110,205,07/31/2023,01/27/2024,Casa
11/25/2023,VILLA BOSCH,Venta,"-58,5713681","-34,5917831",DOL,"50.084.375,00","55.000,00",1,1,29,29,11/22/2023,05/20/2024,Departamento
11/18/2023,SAENZ PENA,Venta,"-58,5261867","-34,5996343",DOL,"91.608.875,00","100.600,00",2,1,56,84,02/07/2023,01/06/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5449537","-34,6394899",DOL,"132.040.625,00","145.000,00",,,161,161,01/30/2019,12/18/2023,Local
11/25/2023,SAENZ PENA,Venta,"-58,526026","-34,600905",DOL,"68.205.812,50","74.900,00",2,1,46,55,11/17/2023,05/15/2024,Departamento
11/02/2023,SAENZ PENA,Alquiler,"-58,5316821","-34,5992073",ARG,"190.000,00","542,93",2,1,34,35,10/19/2023,01/17/2024,Departamento
11/03/2023,SANTOS LUGARES,Venta,"-58,5535083","-34,5992107",DOL,"27.318.750,00","30.000,00",2,1,34,39,10/06/2023,11/05/2023,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5477982","-34,600366",DOL,"182.125.000,00","200.000,00",,,350,350,11/17/2023,11/16/2024,Local
11/25/2023,CIUDADELA,Venta,"-58,5509758","-34,6379033",DOL,"38.246.250,00","42.000,00",1,1,38,40,08/02/2023,01/29/2024,Departamento
11/25/2023,SAENZ PENA,Venta,,,DOL,"95.069.250,00","104.400,00",2,1,56,84,11/17/2023,05/15/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5380004","-34,6391542",DOL,"34.148.437,50","37.500,00",1,0,26,31,07/10/2023,01/06/2024,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5361372","-34,5935824",DOL,"163.912.500,00","180.000,00",4,3,175,175,11/17/2023,05/15/2024,Casa
11/25/2023,VILLA BOSCH,Venta,"-58,5748495","-34,5891663",DOL,"72.850.000,00","80.000,00",3,2,50,60,11/01/2023,05/02/2024,Departamento
11/25/2023,VILLA BOSCH,Venta,"-58,5768272","-34,5884843",DOL,"81.956.250,00","90.000,00",2,1,42,53,12/06/2022,12/05/2023,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5905181","-34,5995383",DOL,"100.168.750,00","110.000,00",3,2,90,115,01/23/2023,12/14/2023,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5405579","-34,600193",DOL,"44.620.625,00","49.000,00",2,1,36,41,01/13/2023,12/12/2023,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5384862","-34,634812",DOL,"30.961.250,00","34.000,00",5,3,72,92,09/25/2023,03/23/2024,Casa
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5946884","-34,5891373",DOL,"136.593.750,00","150.000,00",3,2,200,154,01/31/2023,12/16/2023,Casa
11/25/2023,CIUDADELA,Venta,"-58,5408893","-34,6386347",DOL,"50.084.375,00","55.000,00",2,1,44,49,09/28/2023,03/25/2024,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5491924","-34,6000743",DOL,"62.468.875,00","68.600,00",2,1,42,48,11/24/2023,05/22/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5472517","-34,6258651",DOL,"79.224.375,00","87.000,00",4,3,140,293,11/14/2023,05/12/2024,Casa
11/25/2023,JOSE INGENIEROS,Venta,"-58,5421848","-34,6182272",DOL,"40.978.125,00","45.000,00",,2,220,220,11/06/2023,12/06/2023,Casa
11/23/2023,SANTOS LUGARES,Venta,"-58,5491924","-34,6000743",DOL,"62.468.875,00","68.600,00",2,1,42,48,11/23/2023,05/21/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5899929","-34,5998218",DOL,"83.777.500,00","92.000,00",3,2,61,65,11/01/2023,04/29/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,565908","-34,565758",DOL,"218.550.000,00","240.000,00",3,2,120,120,11/06/2023,05/04/2024,Departamento
11/09/2023,SAENZ PENA,Venta,"-58,5295614","-34,6012626",DOL,"53.726.875,00","59.000,00",2,1,38,38,11/09/2023,05/07/2024,Departamento
11/18/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5913678","-34,5962102",DOL,"409.781.250,00","450.000,00",6,5,370,370,02/07/2023,01/06/2024,Casa
11/12/2023,VILLA BOSCH,Venta,"-58,5831659","-34,5824596",DOL,"47.352.500,00","52.000,00",2,1,49,53,01/18/2023,04/09/2024,Departamento
11/25/2023,LOMA HERMOSA,Venta,"-58,617618","-34,5610789",DOL,"34.603.750,00","38.000,00",2,1,65,70,01/04/2023,12/12/2023,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5338691","-34,6423976",DOL,"42.799.375,00","47.000,00",2,1,42,42,01/27/2023,12/15/2023,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5424217","-34,6009857",DOL,"12.748.750,00","14.000,00",2,1,40,40,09/06/2023,03/04/2024,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5439931","-34,5965336",DOL,"173.018.750,00","190.000,00",4,3,150,300,10/25/2023,04/22/2024,Casa
11/25/2023,CIUDADELA,Venta,"-58,5433647","-34,6403051",DOL,"40.978.125,00","45.000,00",1,0,25,28,09/28/2023,03/25/2024,Departamento
11/25/2023,,Venta,"-58,5874113","-34,5936257",DOL,"163.912.500,00","180.000,00",3,2,110,275,09/04/2023,03/14/2024,Casa
11/17/2023,SAENZ PENA,Venta,"-55,765835","-32,522779",DOL,"40.978.125,00","45.000,00",1,0,32,32,02/07/2023,01/06/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5347877","-34,6426384",DOL,"31.871.875,00","35.000,00",1,0,29,29,10/07/2023,04/03/2024,Departamento
11/25/2023,JOSE INGENIEROS,Venta,"-58,5645186","-34,6162062",ARG,"10.950.000,00","30.620,81",3,2,71,71,07/31/2023,01/27/2024,Casa
11/25/2023,SAENZ PENA,Venta,"-58,5254852","-34,6003839",DOL,"69.844.937,50","76.700,00",2,1,47,56,10/21/2023,04/18/2024,Departamento
11/25/2023,VILLA BOSCH,Venta,"-58,5878655","-34,576479",DOL,"77.312.062,50","84.900,00",4,3,190,190,01/31/2023,12/16/2023,Departamento
11/25/2023,,Venta,,,DOL,"104.630.812,50","114.900,00",3,2,70,70,10/25/2023,04/22/2024,Departamento
11/25/2023,,Venta,"-58,5679937","-34,5879808",DOL,"54.637.500,00","60.000,00",2,1,35,35,11/14/2023,05/12/2024,Departamento
11/17/2023,MARTIN CORONADO,Venta,"-58,5844689","-34,5846129",DOL,"109.275.000,00","120.000,00",3,2,160,200,02/07/2023,01/06/2024,Casa
11/25/2023,LOMA HERMOSA,Venta,"-58,6001379","-34,5700121",DOL,"118.381.250,00","130.000,00",4,2,310,310,11/10/2023,05/08/2024,Casa
11/17/2023,VILLA BOSCH,Venta,"-58,5645017","-34,5898416",DOL,"40.978.125,00","45.000,00",1,0,28,28,05/16/2023,11/19/2023,Departamento
11/03/2023,CIUDADELA,Venta,"-58,5348776","-34,6425477",DOL,"63.652.687,50","69.900,00",3,2,58,63,05/09/2023,11/05/2023,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5390124","-34,6455364",DOL,"95.524.562,50","104.900,00",3,2,75,90,10/03/2023,03/31/2024,Departamento
11/05/2023,SANTOS LUGARES,Alquiler,"-58,5435797","-34,5983303",ARG,"190.000,00","542,70",0,1,44,40,10/27/2023,01/25/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5381573","-34,646154",DOL,"68.296.875,00","75.000,00",1,0,28,35,10/04/2023,03/31/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5975053","-34,5920861",DOL,"168.465.625,00","185.000,00",4,3,108,110,11/01/2023,04/29/2024,Casa
11/25/2023,MARTIN CORONADO,Venta,"-58,59137","-34,579714",DOL,"50.721.812,50","55.700,00",2,1,47,54,11/02/2023,04/30/2024,Departamento
11/25/2023,SAENZ PENA,Venta,"-58,5255059","-34,6003633",DOL,"141.146.875,00","155.000,00",3,2,76,92,06/19/2023,12/16/2023,Departamento
11/25/2023,MARTIN CORONADO,Venta,"-58,5920718","-34,5878564",DOL,"48.149.296,88","52.875,00",2,1,46,50,11/07/2023,05/05/2024,Departamento
11/25/2023,MARTIN CORONADO,Venta,"-58,600346","-34,5820503",DOL,"50.084.375,00","55.000,00",2,1,50,50,11/18/2022,12/06/2023,Departamento
11/25/2023,SAENZ PENA,Venta,"-58,5255042","-34,6003651",DOL,"93.612.250,00","102.800,00",2,1,57,85,12/21/2022,12/07/2023,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5905181","-34,5995383",DOL,"104.721.875,00","115.000,00",3,2,85,95,01/18/2023,12/15/2023,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5416412","-34,6031532",DOL,"94.705.000,00","104.000,00",3,2,68,70,10/26/2023,04/23/2024,Departamento
11/25/2023,MARTIN CORONADO,Venta,"-58,5937214","-34,5880785",DOL,"60.328.906,25","66.250,00",2,1,50,50,08/17/2023,02/13/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5928653","-34,6041187",DOL,"71.028.750,00","78.000,00",2,1,47,47,11/16/2022,12/04/2023,Departamento
11/25/2023,JOSE INGENIEROS,Venta,"-58,5317844","-34,6208568",DOL,"132.040.625,00","145.000,00",8,6,150,199,10/08/2023,04/05/2024,Casa
11/25/2023,SANTOS LUGARES,Venta,"-58,5408783","-34,6001816",DOL,"41.888.750,00","46.000,00",1,0,27,32,01/17/2023,12/12/2023,Departamento
11/25/2023,JOSE INGENIEROS,Venta,"-58,5357209","-34,6171624",ARG,"8.360.000,00","23.378,08",3,2,52,52,07/31/2023,01/27/2024,Casa
11/25/2023,CIUDADELA,Alquiler,"-58,5426206","-34,6351219",DOL,"455.312,50","500,00",,,180,180,08/17/2023,08/16/2024,Local
11/25/2023,,Venta,"-58,5674889","-34,6056814",DOL,"59.190.625,00","65.000,00",2,1,40,40,09/04/2023,03/14/2024,Departamento
11/25/2023,JOSE INGENIEROS,Venta,"-58,5645186","-34,6162062",ARG,"11.400.000,00","31.879,19",3,2,51,70,08/07/2023,02/03/2024,Casa
11/14/2023,PABLO PODESTA,Venta,"-58,5141341","-34,4749963",DOL,"100.168.750,00","110.000,00",3,2,131,166,05/20/2023,11/16/2023,Casa
11/25/2023,VILLA BOSCH,Venta,"-58,5869577","-34,5819089",DOL,"145.700.000,00","160.000,00",3,2,87,156,08/25/2023,02/21/2024,Casa
11/25/2023,VILLA BOSCH,Venta,"-58,5798667","-34,5812289",DOL,"154.806.250,00","170.000,00",,,75,75,01/18/2023,01/21/2024,Local
11/24/2023,PABLO PODESTA,Venta,"-58,6164606","-34,5700881",DOL,"132.040.625,00","145.000,00",4,3,200,400,09/25/2022,11/25/2023,Casa
11/25/2023,CIUDADELA,Venta,"-58,5401163","-34,6375564",DOL,"39.156.875,00","43.000,00",2,1,37,50,09/20/2023,03/18/2024,Departamento
11/25/2023,VILLA BOSCH,Venta,"-58,5728414","-34,5857715",DOL,"182.125.000,00","200.000,00",3,2,123,329,11/09/2023,05/10/2024,Casa
11/15/2023,VILLA BOSCH,Venta,"-58,5784335","-34,5884483",DOL,"92.881.928,75","101.998,00",3,2,71,78,11/01/2023,04/30/2024,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5415892","-34,5988745",DOL,"124.755.625,00","137.000,00",5,2,138,357,08/16/2023,02/22/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5364265","-34,6282883",DOL,"68.296.875,00","75.000,00",3,2,110,137,03/29/2022,12/04/2023,Casa
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5923535","-34,5974815",DOL,"81.045.625,00","89.000,00",3,2,60,60,06/22/2023,12/19/2023,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5489292","-34,6362358",DOL,"118.381.250,00","130.000,00",4,3,140,186,09/28/2023,03/25/2024,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5569181","-34,6031343",DOL,"25.497.500,00","28.000,00",1,1,29,32,11/24/2023,05/21/2024,Departamento
11/06/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5953885","-34,6041912",DOL,"101.180.454,40","111.111,00",4,3,141,187,12/21/2020,11/08/2023,Departamento
11/20/2023,VILLA BOSCH,Venta,"-58,5829144","-34,5845878",DOL,"90.971.437,50","99.900,00",3,2,180,325,08/22/2023,02/18/2024,Casa
11/25/2023,CIUDADELA,Venta,"-58,5363886","-34,6382158",DOL,"109.275.000,00","120.000,00",3,2,351,398,09/01/2023,02/29/2024,Casa
11/25/2023,MARTIN CORONADO,Venta,"-58,5920953","-34,5839807",DOL,"91.062.500,00","100.000,00",6,4,150,200,09/20/2023,03/21/2024,Casa
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5964618","-34,6043908",DOL,"59.190.625,00","65.000,00",2,1,44,47,11/03/2023,05/01/2024,Departamento
11/13/2023,SAENZ PENA,Venta,"-58,5358759","-34,5977488",DOL,"150.253.125,00","165.000,00",4,3,82,125,10/13/2023,04/09/2024,Departamento
11/14/2023,MARTIN CORONADO,Venta,"-58,5968628","-34,5786285",DOL,"104.721.875,00","115.000,00",4,3,90,140,07/26/2022,11/15/2023,Casa
11/25/2023,CIUDADELA,Venta,"-58,5413114","-34,6403411",DOL,"58.280.000,00","64.000,00",2,1,38,38,09/28/2023,03/25/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5893151","-34,6052497",DOL,"77.403.125,00","85.000,00",3,2,49,106,02/24/2023,12/19/2023,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5376816","-34,6270842",DOL,"108.364.375,00","119.000,00",,2,170,200,10/18/2023,04/15/2024,Casa
11/20/2023,CIUDADELA,Venta,"-58,538587","-34,6250661",DOL,"90.151.875,00","99.000,00",8,6,280,325,06/05/2023,12/21/2023,Casa
11/25/2023,CIUDADELA,Alquiler,"-58,5329506","-34,63682",ARG,"190.000,00","531,32",2,1,80,80,11/21/2023,02/19/2024,Departamento
11/25/2023,SAENZ PENA,Venta,"-58,5273728","-34,5996521",DOL,"59.190.625,00","65.000,00",3,2,56,62,09/06/2023,03/04/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5900718","-34,5938621",DOL,"159.359.375,00","175.000,00",4,3,115,230,09/08/2023,03/06/2024,Casa
11/19/2023,SAENZ PENA,Venta,"-58,5282116","-34,601873",DOL,"50.084.375,00","55.000,00",2,1,40,40,10/25/2023,04/22/2024,Departamento
11/25/2023,SAENZ PENA,Venta,"-58,5332496","-34,5964499",DOL,"139.325.625,00","153.000,00",3,2,102,271,10/31/2022,11/30/2023,Casa
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,590514","-34,6000241",DOL,"71.028.750,00","78.000,00",3,2,59,62,09/27/2023,03/26/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,6011641","-34,5909436",DOL,"144.789.375,00","159.000,00",4,3,100,160,06/30/2023,12/27/2023,Casa
11/25/2023,CIUDADELA,Venta,"-58,5452094","-34,6334082",DOL,"91.062.500,00","100.000,00",3,2,60,83,11/23/2023,05/21/2024,Departamento
11/03/2023,SANTOS LUGARES,Venta,"-58,540695","-34,6026583",DOL,"81.045.625,00","89.000,00",3,2,66,66,06/03/2022,11/04/2023,Departamento
11/08/2023,MARTIN CORONADO,Venta,"-58,4879633","-34,5707404",DOL,"59.190.625,00","65.000,00",3,2,42,116,02/07/2023,12/29/2023,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5561462","-34,5977118",DOL,"81.956.250,00","90.000,00",3,2,138,212,11/18/2023,05/15/2024,Casa
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5896636","-34,5965385",DOL,"314.165.625,00","345.000,00",7,6,237,237,06/08/2023,01/17/2024,Casa
11/25/2023,VILLA BOSCH,Venta,"-58,5644819","-34,5895725",DOL,"100.168.750,00","110.000,00",2,1,45,62,11/14/2023,05/12/2024,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5521167","-34,5965562",DOL,"91.062.500,00","100.000,00",4,3,84,99,09/26/2023,03/24/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5970106","-34,6065465",DOL,"65.565.000,00","72.000,00",2,1,42,44,11/24/2023,05/22/2024,Departamento
11/21/2023,MARTIN CORONADO,Alquiler,"-58,5887615","-34,5861124",ARG,"240.000,00","679,02",2,1,41,41,11/21/2023,02/19/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5953699","-34,5926756",DOL,"117.470.625,00","129.000,00",4,3,100,140,09/19/2023,03/17/2024,Casa
11/25/2023,MARTIN CORONADO,Venta,"-58,5915128","-34,5876505",DOL,"31.689.750,00","34.800,00",1,0,29,32,07/08/2023,01/04/2024,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5491924","-34,6000743",DOL,"62.468.875,00","68.600,00",2,1,42,48,11/24/2023,05/22/2024,Departamento
11/12/2023,CIUDADELA,Venta,"-58,5399141","-34,6414903",DOL,"45.522.143,75","49.990,00",2,1,38,41,05/31/2023,11/28/2023,Departamento
11/25/2023,SAENZ PENA,Venta,"-58,5254852","-34,6003839",DOL,"66.111.375,00","72.600,00",2,1,46,55,10/24/2023,04/21/2024,Departamento
11/25/2023,CIUDADELA,Venta,"-58,5433647","-34,6403051",DOL,"59.190.625,00","65.000,00",2,1,37,44,11/13/2023,05/11/2024,Departamento
11/08/2023,SANTOS LUGARES,Alquiler,"-58,5467344","-34,5990645",ARG,"180.000,00","514,14",2,1,33,35,11/08/2023,02/06/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5860055","-34,5945993",DOL,"76.492.500,00","84.000,00",2,1,46,60,11/23/2023,05/21/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5875502","-34,5956784",DOL,"259.528.125,00","285.000,00",6,5,299,529,01/18/2023,12/16/2023,Casa
11/25/2023,MARTIN CORONADO,Venta,"-58,5983839","-34,5854635",DOL,"109.275.000,00","120.000,00",4,3,70,112,09/04/2023,03/14/2024,Casa
11/25/2023,CIUDADELA,Venta,"-58,5436361","-34,6383076",DOL,"68.296.875,00","75.000,00",3,2,56,56,01/28/2023,12/15/2023,Departamento
11/25/2023,MARTIN CORONADO,Venta,"-58,5949965","-34,5876589",DOL,"58.917.437,50","64.700,00",3,2,74,82,10/13/2023,04/11/2024,Departamento
11/18/2023,MARTIN CORONADO,Venta,"-58,5896372","-34,5854554",DOL,"109.275.000,00","120.000,00",3,2,77,86,03/21/2023,01/13/2024,Departamento
11/25/2023,MARTIN CORONADO,Venta,"-58,5942335","-34,5838679",DOL,"86.509.375,00","95.000,00",4,3,105,140,07/04/2023,12/31/2023,Casa
11/09/2023,CIUDADELA,Venta,"-58,5541387","-34,6360948",DOL,"31.871.875,00","35.000,00",1,0,25,30,07/08/2022,11/10/2023,Departamento
11/25/2023,,Venta,"-58,5899929","-34,5998218",DOL,"61.922.500,00","68.000,00",3,2,60,65,09/04/2023,03/16/2024,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5408893","-34,6016415",DOL,"36.425.000,00","40.000,00",1,0,40,45,08/10/2022,11/28/2023,Departamento
11/25/2023,PABLO PODESTA,Venta,"-58,6171453","-34,5743924",DOL,"59.190.625,00","65.000,00",3,2,128,300,03/16/2023,01/31/2024,Casa
11/25/2023,SAENZ PENA,Venta,"-58,5317441","-34,5997141",DOL,"95.615.625,00","105.000,00",2,1,48,50,08/23/2023,02/19/2024,Departamento
11/23/2023,SANTOS LUGARES,Venta,"-58,5491924","-34,6000743",DOL,"41.706.625,00","45.800,00",1,0,29,32,11/23/2023,05/21/2024,Departamento
11/25/2023,,Venta,"-58,4569438","-34,5538881",DOL,"52.816.250,00","58.000,00",2,1,36,40,09/04/2023,03/14/2024,Departamento
11/17/2023,SANTOS LUGARES,Venta,"-58,5419039","-34,5972249",DOL,"59.190.625,00","65.000,00",2,1,40,44,08/25/2022,11/18/2023,Departamento
11/08/2023,SANTOS LUGARES,Venta,"-58,5458816","-34,594183",DOL,"38.246.250,00","42.000,00",2,1,39,40,10/09/2023,04/06/2024,Departamento
11/21/2023,SANTOS LUGARES,Venta,"-58,5491924","-34,6000743",DOL,"91.973.125,00","101.000,00",3,2,62,71,11/17/2023,05/15/2024,Departamento
11/25/2023,SAENZ PENA,Venta,"-58,526026","-34,600905",DOL,"68.752.187,50","75.500,00",2,1,46,55,11/17/2023,05/15/2024,Departamento
11/25/2023,SANTOS LUGARES,Venta,"-58,5399144","-34,599325",DOL,"68.296.875,00","75.000,00",3,2,55,62,11/17/2023,05/15/2024,Departamento
11/09/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5959134","-34,5934994",DOL,"446.206.250,00","490.000,00",5,4,188,282,06/21/2022,11/10/2023,Casa
11/25/2023,CIUDADELA,Venta,"-58,550617","-34,6355914",DOL,"113.828.125,00","125.000,00",3,2,75,103,09/28/2023,03/25/2024,Departamento
11/25/2023,MARTIN CORONADO,Venta,"-58,5944276","-34,5787077",DOL,"109.275.000,00","120.000,00",4,3,129,100,12/16/2022,12/08/2023,Casa
11/25/2023,VILLA BOSCH,Venta,"-58,5678146","-34,5876907",DOL,"177.571.875,00","195.000,00",3,2,83,83,07/04/2023,01/03/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5913678","-34,5962102",DOL,"51.905.625,00","57.000,00",2,1,44,44,10/09/2023,04/06/2024,Departamento
11/25/2023,MARTIN CORONADO,Venta,"-58,5891047","-34,5909558",DOL,"54.637.500,00","60.000,00",,,48,93,08/28/2020,11/29/2023,Local
11/25/2023,SANTOS LUGARES,Alquiler,"-58,5407214","-34,5983961",ARG,"350.000,00","978,75",3,2,62,62,11/22/2023,02/20/2024,Departamento
11/17/2023,SAENZ PENA,Venta,"-58,5245705","-34,6008797",DOL,"68.296.875,00","75.000,00",1,0,30,32,08/25/2022,11/18/2023,Departamento
11/25/2023,VILLA BOSCH,Venta,"-58,5766432","-34,5860665",DOL,"71.939.375,00","79.000,00",2,1,40,44,11/19/2023,05/16/2024,Departamento
11/25/2023,VILLA BOSCH,Venta,"-58,5807314","-34,5855919",DOL,"63.743.750,00","70.000,00",2,1,38,44,11/03/2023,05/01/2024,Departamento
11/02/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5890292","-34,6021768",DOL,"132.040.625,00","145.000,00",3,2,80,100,05/05/2023,11/03/2023,Casa
11/25/2023,VILLA BOSCH,Venta,"-58,5895754","-34,5725002",DOL,"68.296.875,00","75.000,00",4,3,122,230,10/13/2023,04/21/2024,Casa
11/25/2023,,Venta,"-58,5671768","-34,6077004",DOL,"54.637.500,00","60.000,00",2,1,42,42,11/16/2022,12/04/2023,Departamento
11/25/2023,JOSE INGENIEROS,Venta,"-58,5342954","-34,6183629",DOL,"90.151.875,00","99.000,00",3,2,160,180,11/13/2023,05/11/2024,Casa
11/25/2023,SANTOS LUGARES,Venta,"-58,5499339","-34,6033439",DOL,"71.939.375,00","79.000,00",2,1,34,34,10/25/2023,04/23/2024,Departamento
11/22/2023,CIUDADELA,Venta,"-58,5468608","-34,6348545",DOL,"53.726.875,00","59.000,00",2,1,50,62,08/25/2023,02/20/2024,Departamento
11/25/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5972738","-34,5920199",DOL,"409.781.250,00","450.000,00",6,5,380,530,07/20/2023,01/16/2024,Casa
11/25/2023,SAENZ PENA,Venta,"-58,5256653","-34,5994622",DOL,"43.710.000,00","48.000,00",1,1,35,35,11/12/2023,12/12/2023,Departamento
