TIM_DAY,ITE_AUCTION_START_DATETIME,ITE_AUCTION_STOP_DATETIME,DEALER_TYPE_GROUP_DESC,OPERATION,TOTAL_AREA,COVERED_AREA,BEDROOMS,ROOMS,ITE_ITEM_ID,PROPERTY_TYPE,SIT_CURRENCY_ID,ITE_CURRENT_PRICE,PRECIO_LOCAL,ID Final,mes,tc_prom,geometry,dummy_dolar,precio_pesos,precio_dolares,pesosm2tot,dolaresm2tot,pesosm2_cub,dolaresm2_cub,desarrollo prioritario,fid,cod_ent,cod_loc,nombre,zonas,Ambientes,digitos_iguales,digitos_iguales_pesos,digitos_iguales_m2tot,borrar
2024-08-11T00:00:00Z,2024-08-07T15:04:27.131000,45601.0,Inmobiliaria,Alquiler,42,40,1,2,NA,Departamento,ARG,310000,310000.0,1883850199,2024-08,1295.36,"c(-58.5316821, -34.5992073)",FALSE,310000,239.32,7380.95,5.7,7750,5.98,DP,29,12,06840010,Sáenz Peña,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-07T10:41:18.848000,45601.0,Inmobiliaria,Alquiler,33,26,0,1,NA,Departamento,ARG,275000,275000.0,2750694589,2024-08,1295.36,"c(-58.5634631, -34.6094827)",FALSE,275000,212.3,8333.33,6.43,10576.92,8.17,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,TRUE,FALSE
2024-08-19T00:00:00Z,2024-06-18T14:17:16.241000,2024-09-16T15:09:27.652000,Inmobiliaria,Alquiler,25,25,0,1,NA,Departamento,ARG,190000,190000.0,1866929667,2024-08,1295.36,"c(-58.5396795, -34.6372042)",FALSE,190000,146.68,7600,5.87,7600,5.87,NA,30,04,06840010,Ciudadela,Sur,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-18T00:00:00Z,2024-07-04T10:53:59.094000,2024-10-03T08:26:48.817000,Inmobiliaria,Alquiler,30,30,1,2,NA,Departamento,ARG,200000,200000.0,2668560765,2024-08,1295.36,"c(-58.5603164, -34.6085731)",FALSE,200000,154.4,6666.67,5.15,6666.67,5.15,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-05T11:16:58.966000,2024-11-06T12:14:37.855000,Inmobiliaria,Alquiler,27,26,0,1,NA,Departamento,ARG,250000,250000.0,2744135149,2024-08,1295.36,"c(-58.5580643, -34.6036856)",FALSE,250000,193,9259.26,7.15,9615.38,7.42,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-12T14:04:08.709000,45606.0,Inmobiliaria,Alquiler,36,36,1,2,NA,Departamento,ARG,270000,270000.0,2761091269,2024-08,1295.36,"c(-58.5397329, -34.6423678)",FALSE,270000,208.44,7500,5.79,7500,5.79,DP,30,04,06840010,Ciudadela,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-18T00:00:00Z,2024-06-27T11:14:00.898000,45560.0,Inmobiliaria,Alquiler,60,45,1,2,NA,Departamento,ARG,290000,290000.0,1869850423,2024-08,1295.36,"c(-58.5619723, -34.5929309)",FALSE,290000,223.88,4833.33,3.73,6444.44,4.98,NA,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-07T00:00:00Z,2024-08-06T09:54:20.359000,45600.0,Inmobiliaria,Alquiler,48,42,1,2,NA,Departamento,ARG,285000,285000.0,2748396761,2024-08,1295.36,"c(-58.5644353, -34.6002143)",FALSE,285000,220.02,5937.5,4.58,6785.71,5.24,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-15T00:00:00Z,2024-07-18T11:14:14.031000,2024-10-19T12:16:16.467000,Inmobiliaria,Alquiler,63,56,1,2,NA,Departamento,ARG,300000,300000.0,1876515347,2024-08,1295.36,"c(-58.5633836, -34.5975999)",FALSE,300000,231.6,4761.9,3.68,5357.14,4.14,NA,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-06T00:00:00Z,2024-07-29T12:03:33.199000,45592.0,Inmobiliaria,Alquiler,44,44,0,0,NA,Departamento,ARG,250000,250000.0,2727811961,2024-08,1295.36,"c(-58.5597839, -34.6082535)",FALSE,250000,193,5681.82,4.39,5681.82,4.39,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,TRUE,FALSE
2024-08-30T00:00:00Z,2024-08-08T09:31:48.674000,45602.0,Inmobiliaria,Alquiler,39,39,1,2,NA,Departamento,ARG,190000,190000.0,2753261737,2024-08,1295.36,"c(-58.5349876, -34.6320809)",FALSE,190000,146.68,4871.79,3.76,4871.79,3.76,NA,30,04,06840010,Ciudadela,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-23T15:14:23.343000,45617.0,Inmobiliaria,Alquiler,55,48,1,2,NA,Departamento,ARG,480000,480000.0,2783587513,2024-08,1295.36,"c(-58.544982, -34.5999201)",FALSE,480000,370.55,8727.27,6.74,10000,7.72,NA,21,13,06840010,Santos Lugares,Este,2 ambientes,FALSE,FALSE,TRUE,FALSE
2024-08-27T00:00:00Z,2024-06-19T10:25:22.347000,45552.0,Inmobiliaria,Alquiler,37,37,1,2,NA,Departamento,ARG,260000,260000.0,1867254275,2024-08,1295.36,"c(-58.5436918, -34.6002442)",FALSE,260000,200.72,7027.03,5.42,7027.03,5.42,DP,21,13,06840010,Santos Lugares,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-04T00:00:00Z,2024-06-21T13:13:30.307000,45554.0,Inmobiliaria,Alquiler,42,40,1,2,NA,Departamento,ARG,285000,285000.0,2636970381,2024-08,1295.36,"c(-58.5616312, -34.59919)",FALSE,285000,220.02,6785.71,5.24,7125,5.5,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-20T11:18:13.622000,45614.0,Inmobiliaria,Alquiler,40,40,1,2,NA,Departamento,ARG,380000,380000.0,2776572285,2024-08,1295.36,"c(-58.5838608, -34.5839098)",FALSE,380000,293.35,9500,7.33,9500,7.33,NA,22,14,06840010,Villa Bosch,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-11T00:00:00Z,2024-07-08T13:35:48.791000,2024-10-07T10:10:47.024000,Inmobiliaria,Alquiler,45,41,1,2,NA,Departamento,ARG,385000,385000.0,1873428911,2024-08,1295.36,"c(-58.5255928, -34.5992903)",FALSE,385000,297.21,8555.56,6.6,9390.24,7.25,NA,29,12,06840010,Sáenz Peña,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-22T00:00:00Z,2024-07-04T08:30:31.400000,2024-10-06T21:37:21.839000,Inmobiliaria,Alquiler,40,35,1,2,NA,Departamento,ARG,285000,285000.0,2668415273,2024-08,1295.36,"c(-58.5618021, -34.6047426)",FALSE,285000,220.02,7125,5.5,8142.86,6.29,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-20T10:52:00.093000,45614.0,Inmobiliaria,Alquiler,52,50,1,2,NA,Departamento,ARG,360000,360000.0,2776466289,2024-08,1295.36,"c(-58.569133, -34.6060983)",FALSE,360000,277.92,6923.08,5.34,7200,5.56,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-18T00:00:00Z,2024-07-26T15:44:15.696000,45529.0,Fsbo,Alquiler,40,30,1,1,NA,Departamento,ARG,250000,250000.0,2721453981,2024-08,1295.36,"c(-58.5478728, -34.6181117)",FALSE,250000,193,6250,4.82,8333.33,6.43,NA,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-15T09:21:33.736000,45609.0,Inmobiliaria,Alquiler,28,28,0,0,NA,Departamento,ARG,180000,180000.0,1887116751,2024-08,1295.36,"c(-58.5410919, -34.6369934)",FALSE,180000,138.96,6428.57,4.96,6428.57,4.96,NA,30,04,06840010,Ciudadela,Sur,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-13T11:59:22.121000,45607.0,Inmobiliaria,Alquiler,45,39,1,2,NA,Departamento,ARG,370000,370000.0,2763472465,2024-08,1295.36,"c(-58.5629162, -34.6000693)",FALSE,370000,285.63,8222.22,6.35,9487.18,7.32,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-02T15:35:15.970000,45596.0,Inmobiliaria,Alquiler,38,36,1,2,NA,Departamento,ARG,250000,250000.0,2740480317,2024-08,1295.36,"c(-58.5432951, -34.6352975)",FALSE,250000,193,6578.95,5.08,6944.44,5.36,NA,30,04,06840010,Ciudadela,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-02T18:19:38.629000,45596.0,Inmobiliaria,Alquiler,35,31,0,1,NA,Departamento,ARG,260000,260000.0,2740316453,2024-08,1295.36,"c(-58.5606762, -34.6048459)",FALSE,260000,200.72,7428.57,5.73,8387.1,6.47,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-27T00:00:00Z,2024-07-29T17:49:02.799000,2024-08-28T00:00:31.151000,Fsbo,Alquiler,31,28,1,1,NA,Departamento,ARG,240000,240000.0,1879611915,2024-08,1295.36,"c(-58.5645102, -34.5897261)",FALSE,240000,185.28,7741.94,5.98,8571.43,6.62,NA,22,14,06840010,Villa Bosch,Centro,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-08T12:31:02.827000,45602.0,Inmobiliaria,Alquiler,43,39,1,2,NA,Departamento,ARG,380000,380000.0,1884229915,2024-08,1295.36,"c(-58.5387383, -34.6034203)",FALSE,380000,293.35,8837.21,6.82,9743.59,7.52,DP,21,13,06840010,Santos Lugares,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-23T00:00:00Z,2024-07-31T11:46:27.927000,45594.0,Inmobiliaria,Alquiler,60,50,2,3,NA,Departamento,ARG,400000,400000.0,1880407183,2024-08,1295.36,"c(-58.5620072, -34.5931251)",FALSE,400000,308.79,6666.67,5.15,8000,6.18,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-20T00:00:00Z,2024-06-10T12:03:28.087000,45543.0,Inmobiliaria,Alquiler,60,54,2,3,NA,Departamento,ARG,390000,390000.0,2610739777,2024-08,1295.36,"c(-58.6042398, -34.5697339)",FALSE,390000,301.07,6500,5.02,7222.22,5.58,NA,26,07,06840010,Loma Hermosa,Norte,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-01T00:00:00Z,2024-07-29T10:24:40.309000,45592.0,Inmobiliaria,Alquiler,40,25,1,1,NA,Departamento,ARG,170000,170000.0,2727648981,2024-08,1295.36,"c(-58.5332885, -34.633015)",FALSE,170000,131.24,4250,3.28,6800,5.25,NA,30,04,06840010,Ciudadela,Sur,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-23T15:02:40.101000,45617.0,Inmobiliaria,Alquiler,50,48,1,2,NA,Departamento,ARG,420000,420000.0,1890614503,2024-08,1295.36,"c(-58.5316821, -34.5992073)",FALSE,420000,324.23,8400,6.48,8750,6.75,DP,29,12,06840010,Sáenz Peña,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-02T00:00:00Z,2024-07-31T10:16:42.554000,45594.0,Inmobiliaria,Alquiler,45,45,1,2,NA,Departamento,ARG,300000,300000.0,2733588873,2024-08,1295.36,"c(-58.5639797, -34.5993199)",FALSE,300000,231.6,6666.67,5.15,6666.67,5.15,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-25T00:00:00Z,2024-08-23T18:19:14.134000,45617.0,Inmobiliaria,Alquiler,33,33,0,1,NA,Departamento,ARG,230000,230000.0,2783786713,2024-08,1295.36,"c(-58.5677929, -34.6076618)",FALSE,230000,177.56,6969.7,5.38,6969.7,5.38,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,TRUE,FALSE
2024-08-23T00:00:00Z,2024-08-13T17:10:49.802000,45607.0,Inmobiliaria,Alquiler,26,26,0,1,NA,Departamento,ARG,200000,200000.0,1886230655,2024-08,1295.36,"c(-58.538983, -34.6033206)",FALSE,200000,154.4,7692.31,5.94,7692.31,5.94,DP,21,13,06840010,Santos Lugares,Este,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-11T00:00:00Z,2024-07-16T16:10:10.288000,45579.0,Inmobiliaria,Alquiler,30,30,1,2,NA,Departamento,ARG,180000,180000.0,2695497337,2024-08,1295.36,"c(-58.5566635, -34.6340256)",FALSE,180000,138.96,6000,4.63,6000,4.63,NA,30,04,06840010,Ciudadela,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-15T00:00:00Z,2024-08-07T10:31:56.563000,45601.0,Inmobiliaria,Alquiler,30,28,1,2,NA,Departamento,ARG,250000,250000.0,2751376649,2024-08,1295.36,"c(-58.5672166, -34.6068273)",FALSE,250000,193,8333.33,6.43,8928.57,6.89,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-18T00:00:00Z,2024-06-29T11:50:02.829000,2024-10-27T11:05:32.736000,Inmobiliaria,Alquiler,28,28,0,1,NA,Departamento,ARG,240000,240000.0,2656613953,2024-08,1295.36,"c(-58.5605111, -34.6070227)",FALSE,240000,185.28,8571.43,6.62,8571.43,6.62,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-30T16:42:17.274000,45624.0,Inmobiliaria,Alquiler,38,38,1,2,NA,Departamento,ARG,370000,370000.0,2796540337,2024-08,1295.36,"c(-58.5645023, -34.6089835)",FALSE,370000,285.63,9736.84,7.52,9736.84,7.52,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-27T13:03:42.648000,45621.0,Inmobiliaria,Alquiler,30,30,0,1,NA,Departamento,ARG,260000,260000.0,2789750909,2024-08,1295.36,"c(-58.5352564, -34.5967725)",FALSE,260000,200.72,8666.67,6.69,8666.67,6.69,NA,29,12,06840010,Sáenz Peña,Este,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-06-18T14:31:18.778000,45551.0,Inmobiliaria,Alquiler,40,40,1,2,NA,Departamento,ARG,230000,230000.0,2629910457,2024-08,1295.36,"c(-58.551213, -34.6218079)",FALSE,230000,177.56,5750,4.44,5750,4.44,NA,30,04,06840010,Ciudadela,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-19T00:00:00Z,2024-08-08T08:16:53.019000,45602.0,Inmobiliaria,Alquiler,40,40,1,2,NA,Departamento,ARG,290000,290000.0,2753126101,2024-08,1295.36,"c(-58.5482709, -34.6157287)",FALSE,290000,223.88,7250,5.6,7250,5.6,NA,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-15T00:00:00Z,2024-08-07T14:06:03.960000,45601.0,Inmobiliaria,Alquiler,44,40,0,0,NA,Departamento,ARG,280000,280000.0,1883740971,2024-08,1295.36,"c(-58.5317468, -34.6074211)",FALSE,280000,216.16,6363.64,4.91,7000,5.4,NA,16,15,06840010,Villa Raffo,Sur,1 ambiente,FALSE,FALSE,TRUE,FALSE
2024-08-30T00:00:00Z,2024-08-20T16:53:17.035000,45614.0,Inmobiliaria,Alquiler,37,35,1,2,NA,Departamento,ARG,280000,280000.0,1889366487,2024-08,1295.36,"c(-58.5610149, -34.6153168)",FALSE,280000,216.16,7567.57,5.84,8000,6.18,NA,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-15T00:00:00Z,2024-08-05T11:27:10.839000,2024-11-06T12:11:11.371000,Inmobiliaria,Alquiler,57,35,1,2,NA,Departamento,ARG,250000,250000.0,2744084929,2024-08,1295.36,"c(-58.5610498, -34.6013043)",FALSE,250000,193,4385.96,3.39,7142.86,5.51,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-18T00:00:00Z,2024-08-12T23:29:13.955000,45606.0,Inmobiliaria,Alquiler,36,33,1,2,NA,Departamento,ARG,270000,270000.0,2762286973,2024-08,1295.36,"c(-58.5632044, -34.6083952)",FALSE,270000,208.44,7500,5.79,8181.82,6.32,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-15T00:00:00Z,2024-07-18T11:45:17.256000,45521.0,Fsbo,Alquiler,46,40,1,2,NA,Departamento,ARG,300000,300000.0,1876517699,2024-08,1295.36,"c(-58.5921014, -34.5883027)",FALSE,300000,231.6,6521.74,5.03,7500,5.79,DP,20,08,06840010,Martín Coronado,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-26T00:00:00Z,2024-08-01T17:05:43.775000,45595.0,Inmobiliaria,Alquiler,37,35,1,2,NA,Departamento,ARG,280000,280000.0,1880851867,2024-08,1295.36,"c(-58.5643388, -34.6069229)",FALSE,280000,216.16,7567.57,5.84,8000,6.18,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-25T17:45:12.018000,45559.0,Fsbo,Alquiler,27,25,0,1,NA,Departamento,ARG,190000,190000.0,1891665067,2024-08,1295.36,"c(-58.5595573, -34.6058906)",FALSE,190000,146.68,7037.04,5.43,7600,5.87,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-26T10:49:39.023000,45620.0,Inmobiliaria,Alquiler,50,50,2,3,NA,Departamento,ARG,390000,390000.0,1891741667,2024-08,1295.36,"c(-58.5798667, -34.5812289)",FALSE,390000,301.07,7800,6.02,7800,6.02,NA,22,14,06840010,Villa Bosch,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-16T08:34:28.365000,45610.0,Inmobiliaria,Alquiler,53,47,1,2,NA,Departamento,ARG,370000,370000.0,1887746003,2024-08,1295.36,"c(-58.5412532, -34.6383745)",FALSE,370000,285.63,6981.13,5.39,7872.34,6.08,DP,30,04,06840010,Ciudadela,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-11T00:00:00Z,2024-07-04T10:19:17.377000,45567.0,Inmobiliaria,Alquiler,45,42,1,2,NA,Departamento,ARG,280000,280000.0,2668530021,2024-08,1295.36,"c(-58.5649799, -34.6269442)",FALSE,280000,216.16,6222.22,4.8,6666.67,5.15,NA,30,04,06840010,Ciudadela,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-12T00:00:00Z,2024-06-19T13:21:44.379000,45552.0,Inmobiliaria,Alquiler,36,36,1,2,NA,Departamento,ARG,240000,240000.0,2632815057,2024-08,1295.36,"c(-58.5654018, -34.6013616)",FALSE,240000,185.28,6666.67,5.15,6666.67,5.15,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-14T00:00:00Z,2024-08-12T17:26:33.961000,45606.0,Inmobiliaria,Alquiler,40,35,1,2,NA,Departamento,ARG,360000,360000.0,1885741219,2024-08,1295.36,"c(-58.5768209, -34.58594)",FALSE,360000,277.92,9000,6.95,10285.71,7.94,NA,22,14,06840010,Villa Bosch,Centro,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-11T00:00:00Z,2024-07-22T15:36:37.329000,45585.0,Inmobiliaria,Alquiler,38,36,1,2,NA,Departamento,ARG,240000,240000.0,2710600105,2024-08,1295.36,"c(-58.5622137, -34.6054342)",FALSE,240000,185.28,6315.79,4.88,6666.67,5.15,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-06-19T13:53:56.176000,45552.0,Inmobiliaria,Alquiler,104,100,3,4,NA,Departamento,ARG,690000,690000.0,2632846693,2024-08,1295.36,"c(-58.560427, -34.6052013)",FALSE,690000,532.67,6634.62,5.12,6900,5.33,DP,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-24T11:29:32.332000,45618.0,Inmobiliaria,Alquiler,60,55,1,2,NA,Departamento,ARG,420000,420000.0,1891004223,2024-08,1295.36,"c(-58.5387306, -34.6182213)",FALSE,420000,324.23,7000,5.4,7636.36,5.9,NA,17,06,06840010,José Ingenieros,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-08T00:00:00Z,2024-08-07T11:50:37.718000,45601.0,Inmobiliaria,Alquiler,48,45,1,2,NA,Departamento,ARG,280000,280000.0,1883756199,2024-08,1295.36,"c(-58.5431926, -34.5987037)",FALSE,280000,216.16,5833.33,4.5,6222.22,4.8,NA,21,13,06840010,Santos Lugares,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-06-15T11:04:18.873000,2024-09-17T22:01:39.171000,Inmobiliaria,Alquiler,28,28,0,1,NA,Departamento,ARG,170000,170000.0,2623279521,2024-08,1295.36,"c(-58.5851007, -34.5800345)",FALSE,170000,131.24,6071.43,4.69,6071.43,4.69,NA,22,14,06840010,Villa Bosch,Centro,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-13T00:00:00Z,2024-08-07T10:21:19.900000,45601.0,Inmobiliaria,Alquiler,33,29,0,1,NA,Departamento,ARG,220000,220000.0,2750795345,2024-08,1295.36,"c(-58.5683999, -34.6072646)",FALSE,220000,169.84,6666.67,5.15,7586.21,5.86,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,TRUE,FALSE
2024-08-07T00:00:00Z,2024-08-07T10:50:21.127000,45601.0,Inmobiliaria,Alquiler,33,33,0,1,NA,Departamento,ARG,230000,230000.0,2751378637,2024-08,1295.36,"c(-58.5677929, -34.6076618)",FALSE,230000,177.56,6969.7,5.38,6969.7,5.38,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,TRUE,FALSE
2024-08-14T00:00:00Z,2024-07-24T10:25:32.040000,45587.0,Inmobiliaria,Alquiler,35,35,0,1,NA,Departamento,ARG,210000,210000.0,2715015781,2024-08,1295.36,"c(-58.5771835, -34.6167012)",FALSE,210000,162.12,6000,4.63,6000,4.63,NA,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
2024-08-15T00:00:00Z,2024-08-09T12:06:47.651000,2024-11-07T09:30:20.196000,Inmobiliaria,Alquiler,62,62,2,3,NA,Departamento,ARG,370000,370000.0,1884831463,2024-08,1295.36,"c(-58.5913678, -34.5962102)",FALSE,370000,285.63,5967.74,4.61,5967.74,4.61,NA,19,03,06840010,Ciudad Jardín Lomas del Palomar,Centro,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-11T00:00:00Z,2024-06-26T11:56:16.655000,2024-09-25T10:07:50.541000,Inmobiliaria,Alquiler,37,35,1,2,NA,Departamento,ARG,300000,300000.0,2649803621,2024-08,1295.36,"c(-58.5272271, -34.5996278)",FALSE,300000,231.6,8108.11,6.26,8571.43,6.62,NA,29,12,06840010,Sáenz Peña,Este,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-27T00:00:00Z,2024-08-23T01:29:05.175000,45616.0,Inmobiliaria,Alquiler,38,36,1,2,NA,Departamento,ARG,240000,240000.0,2782422005,2024-08,1295.36,"c(-58.5622137, -34.6054342)",FALSE,240000,185.28,6315.79,4.88,6666.67,5.15,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-30T11:18:46.524000,45624.0,Inmobiliaria,Alquiler,100,100,2,3,NA,Departamento,ARG,390000,390000.0,1893640355,2024-08,1295.36,"c(-58.5576678, -34.5951051)",FALSE,390000,301.07,3900,3.01,3900,3.01,NA,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-08T00:00:00Z,2024-07-04T08:40:29.302000,2024-10-03T09:26:20.193000,Inmobiliaria,Alquiler,39,35,1,2,NA,Departamento,ARG,285000,285000.0,2668519889,2024-08,1295.36,"c(-58.5618021, -34.6047426)",FALSE,285000,220.02,7307.69,5.64,8142.86,6.29,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-06-18T09:57:36.514000,2024-09-20T21:40:43.859000,Inmobiliaria,Alquiler,55,40,1,2,NA,Departamento,ARG,290000,290000.0,1866856603,2024-08,1295.36,"c(-58.5658626, -34.6083556)",FALSE,290000,223.88,5272.73,4.07,7250,5.6,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,TRUE,FALSE
2024-08-30T00:00:00Z,2024-06-03T19:45:07.713000,45536.0,Inmobiliaria,Alquiler,40,36,1,2,NA,Departamento,ARG,220000,220000.0,2593538501,2024-08,1295.36,"c(-58.5566635, -34.6340256)",FALSE,220000,169.84,5500,4.25,6111.11,4.72,NA,30,04,06840010,Ciudadela,Sur,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-28T00:00:00Z,2024-08-23T00:40:23.035000,45616.0,Inmobiliaria,Alquiler,30,28,1,2,NA,Departamento,ARG,250000,250000.0,2782419293,2024-08,1295.36,"c(-58.5672166, -34.6068273)",FALSE,250000,193,8333.33,6.43,8928.57,6.89,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-14T00:00:00Z,2024-06-21T11:43:29.605000,45554.0,Inmobiliaria,Alquiler,32,32,1,2,NA,Departamento,ARG,220000,220000.0,2637679289,2024-08,1295.36,"c(-58.5662118, -34.6008931)",FALSE,220000,169.84,6875,5.31,6875,5.31,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-28T00:00:00Z,2024-08-28T15:14:04.319000,45622.0,Inmobiliaria,Alquiler,53,50,2,3,NA,Departamento,ARG,530000,530000.0,1892797959,2024-08,1295.36,"c(-58.5588601, -34.6063437)",FALSE,530000,409.15,10000,7.72,10600,8.18,DP,18,01,06840010,Caseros,Caseros,Mas de 3 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-30T00:00:00Z,2024-08-23T01:29:06.161000,45616.0,Inmobiliaria,Alquiler,35,35,1,2,NA,Departamento,ARG,230000,230000.0,2782422009,2024-08,1295.36,"c(-58.56739, -34.6059281)",FALSE,230000,177.56,6571.43,5.07,6571.43,5.07,DP,18,01,06840010,Caseros,Caseros,2 ambientes,FALSE,FALSE,FALSE,FALSE
2024-08-28T00:00:00Z,2024-08-16T16:01:36.350000,45610.0,Inmobiliaria,Alquiler,30,30,0,1,NA,Departamento,ARG,235000,235000.0,2770428297,2024-08,1295.36,"c(-58.5612515, -34.6013746)",FALSE,235000,181.42,7833.33,6.05,7833.33,6.05,DP,18,01,06840010,Caseros,Caseros,1 ambiente,FALSE,FALSE,FALSE,FALSE
