"","TIM_DAY","ITE_AUCTION_START_DATETIME","ITE_AUCTION_STOP_DATETIME","DEALER_TYPE_GROUP_DESC","OPERATION","TOTAL_AREA","COVERED_AREA","BEDROOMS","ROOMS","ITE_ITEM_ID","PROPERTY_TYPE","SIT_CURRENCY_ID","ITE_CURRENT_PRICE","PRECIO_LOCAL","ID Final","mes","tc_prom","geometry","dummy_dolar","precio_pesos","precio_dolares","pesosm2tot","dolaresm2tot","pesosm2_cub","dolaresm2_cub","fid","cod_ent","cod_loc","nombre","zona_venta","zona_alq","digitos_iguales","digitos_iguales_pesos","digitos_iguales_m2tot","borrar","ID FINAL","ID","desarrollo prioritario","zonas","Ambientes","Item ID"
"1785","2024-02-29T00:00:00Z","2024-02-29T10:48:58","2024-05-29T00:00:00","Inmobiliaria","Alquiler","50","50","1","2",NA,"Departamento","ARG","280000","280000","2372759861","2024-02","1128.8","c(-58.5680437, -34.5890632)","FALSE","280000","248.05","5600","4.96","5600","4.96","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1786","2024-03-03T00:00:00Z","2024-02-29 10:48:58","2024-05-29 0:00:00","Inmobiliaria","Alquiler","50","50","1","2",NA,"Departamento","ARG","280000","280000","2372759861","2024-03","1019.49","c(-58.5680437, -34.5890632)","FALSE","280000","274.65","5600","5.49","5600","5.49","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1787","2024-02-29T00:00:00Z","2024-02-29T10:08:12","2024-05-29T00:00:00","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","190000","190000","2373011013","2024-02","1128.8","c(-58.5424763, -34.6379359)","FALSE","190000","168.32","4750","4.21","4750","4.21","30","04","06840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1788","2024-03-09T00:00:00Z","2024-02-29 10:08:12","2024-05-29 0:00:00","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","190000","190000","2373011013","2024-03","1019.49","c(-58.5424763, -34.6379359)","FALSE","190000","186.37","4750","4.66","4750","4.66","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1789","2024-02-29T00:00:00Z","2024-02-29T11:04:59","2024-05-29T00:00:00","Inmobiliaria","Alquiler","42","37","1","2",NA,"Departamento","ARG","220000","220000","2373143829","2024-02","1128.8","c(-58.5408911, -34.6361756)","FALSE","220000","194.9","5238.1","4.64","5945.95","5.27","30","04","06840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1790","2024-03-05T00:00:00Z","2024-02-29 11:04:59","2024-05-29 0:00:00","Inmobiliaria","Alquiler","42","37","1","2",NA,"Departamento","ARG","220000","220000","2373143829","2024-03","1019.49","c(-58.5408911, -34.6361756)","FALSE","220000","215.79","5238.1","5.14","5945.95","5.83","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1791","2024-02-29T00:00:00Z","2024-02-29T12:42:21","2024-05-29T00:00:00","Inmobiliaria","Alquiler","63","63","2","3",NA,"Departamento","ARG","360000","360000","2373151085","2024-02","1128.8","c(-58.5300936, -34.5992231)","FALSE","360000","318.92","5714.29","5.06","5714.29","5.06","29","12","06840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1792","2024-03-30T00:00:00Z","2024-02-29 12:42:21","2024-05-29 0:00:00","Inmobiliaria","Alquiler","63","63","2","3",NA,"Departamento","ARG","360000","360000","2373151085","2024-03","1019.49","c(-58.5300936, -34.5992231)","FALSE","360000","353.12","5714.29","5.61","5714.29","5.61","29","12","6840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1793","2024-04-29T00:00:00Z","2024-02-29 12:42:21","2024-05-29 0:00:00","Inmobiliaria","Alquiler","63","63","2","3",NA,"Departamento","ARG","360000","360000","2373151085","2024-04","1035.92","c(-58.5300936, -34.5992231)","FALSE","360000","347.52","5714.29","5.52","5714.29","5.52","29","12","6840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1794","2024-05-01T00:00:00Z","2024-02-29T12:42:21Z","2024-05-29T00:00:00Z","Inmobiliaria","Alquiler","63","63","2","3",NA,"Departamento","ARG","360000","360000","2373151085","2024-05","1184.43","c(-58.5300936, -34.5992231)","FALSE","360000","303.94","5714.29","4.82","5714.29","4.82","29","12","6840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1795","2024-02-29T00:00:00Z","2024-02-29T17:06:25","2024-05-29T00:00:00","Inmobiliaria","Alquiler","34","33","0","1",NA,"Departamento","ARG","230000","230000","2374439081","2024-02","1128.8","c(-58.5306124, -34.59982)","FALSE","230000","203.76","6764.71","5.99","6969.7","6.17","29","12","06840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1796","2024-03-30T00:00:00Z","2024-02-29 17:06:25","2024-05-29 0:00:00","Inmobiliaria","Alquiler","34","33","0","1",NA,"Departamento","ARG","230000","230000","2374439081","2024-03","1019.49","c(-58.5306124, -34.59982)","FALSE","230000","225.6","6764.71","6.64","6969.7","6.84","29","12","6840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1797","2024-04-28T00:00:00Z","2024-02-29 17:06:25","2024-05-29 0:00:00","Inmobiliaria","Alquiler","34","33","0","1",NA,"Departamento","ARG","230000","230000","2374439081","2024-04","1035.92","c(-58.5306124, -34.59982)","FALSE","230000","222.02","6764.71","6.53","6969.7","6.73","29","12","6840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1798","2024-02-29T00:00:00Z","2024-02-29T17:16:06","2024-05-29T00:00:00","Inmobiliaria","Alquiler","29","26","0","1",NA,"Departamento","ARG","210000","210000","2374439733","2024-02","1128.8","c(-58.5306124, -34.59982)","FALSE","210000","186.04","7241.38","6.42","8076.92","7.16","29","12","06840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1799","2024-03-30T00:00:00Z","2024-02-29 17:16:06","2024-05-29 0:00:00","Inmobiliaria","Alquiler","29","26","0","1",NA,"Departamento","ARG","210000","210000","2374439733","2024-03","1019.49","c(-58.5306124, -34.59982)","FALSE","210000","205.99","7241.38","7.1","8076.92","7.92","29","12","6840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1800","2024-04-29T00:00:00Z","2024-02-29 17:16:06","2024-05-29 0:00:00","Inmobiliaria","Alquiler","29","26","0","1",NA,"Departamento","ARG","210000","210000","2374439733","2024-04","1035.92","c(-58.5306124, -34.59982)","FALSE","210000","202.72","7241.38","6.99","8076.92","7.8","29","12","6840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1801","2024-05-26T00:00:00Z","2024-02-29T17:16:06Z","2024-05-29T00:00:00Z","Inmobiliaria","Alquiler","29","26","0","1",NA,"Departamento","ARG","210000","210000","2374439733","2024-05","1184.43","c(-58.5306124, -34.59982)","FALSE","210000","177.3","7241.38","6.11","8076.92","6.82","29","12","6840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1802","2024-02-29T00:00:00Z","2024-02-29T17:05:17","2024-05-29T00:00:00","Inmobiliaria","Alquiler","36","34","1","2",NA,"Departamento","ARG","250000","250000","2374489741","2024-02","1128.8","c(-58.5595676, -34.603298)","FALSE","250000","221.47","6944.44","6.15","7352.94","6.51","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1803","2024-03-30T00:00:00Z","2024-02-29 17:05:17","2024-05-29 0:00:00","Inmobiliaria","Alquiler","36","34","1","2",NA,"Departamento","ARG","250000","250000","2374489741","2024-03","1019.49","c(-58.5595676, -34.603298)","FALSE","250000","245.22","6944.44","6.81","7352.94","7.21","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1804","2024-04-21T00:00:00Z","2024-02-29 17:05:17","2024-05-29 0:00:00","Inmobiliaria","Alquiler","36","34","1","2",NA,"Departamento","ARG","250000","250000","2374489741","2024-04","1035.92","c(-58.5595676, -34.603298)","FALSE","250000","241.33","6944.44","6.7","7352.94","7.1","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1805","2024-02-29T00:00:00Z","2024-02-29T18:49:51","2024-05-29T00:00:00","Inmobiliaria","Alquiler","55","45","1","2",NA,"Departamento","ARG","220000","220000","2375207517","2024-02","1128.8","c(-58.5845436, -34.6079565)","FALSE","220000","194.9","4000","3.54","4888.89","4.33","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","TRUE","FALSE",NA,NA,NA,NA,NA,NA
"1806","2024-03-18T00:00:00Z","2024-02-29 18:49:51","2024-05-29 0:00:00","Inmobiliaria","Alquiler","55","45","1","2",NA,"Departamento","ARG","220000","220000","2375207517","2024-03","1019.49","c(-58.5845436, -34.6079565)","FALSE","220000","215.79","4000","3.92","4888.89","4.8","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","TRUE","FALSE",NA,NA,NA,NA,NA,NA
"1807","2024-02-29T00:00:00Z","2024-02-29T21:17:03","2024-05-29T00:00:00","Inmobiliaria","Alquiler","120","120","3","4",NA,"Departamento","ARG","360000","360000","2375237953","2024-02","1128.8","c(-58.5655881, -34.6060073)","FALSE","360000","318.92","3000","2.66","3000","2.66","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1808","2024-03-04T00:00:00Z","2024-02-29 21:17:03","2024-05-29 0:00:00","Inmobiliaria","Alquiler","120","120","3","4",NA,"Departamento","ARG","360000","360000","2375237953","2024-03","1019.49","c(-58.5655881, -34.6060073)","FALSE","360000","353.12","3000","2.94","3000","2.94","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1809","2024-03-30T00:00:00Z","2024-03-01 10:42:11","2024-05-30 0:00:00","Inmobiliaria","Alquiler","46","43","0","0",NA,"Departamento","ARG","260000","260000","2376086717","2024-03","1019.49","c(-58.5390288, -34.6005006)","FALSE","260000","255.03","5652.17","5.54","6046.51","5.93","21","13","6840010","Santos Lugares","Santos Lugares","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1810","2024-04-22T00:00:00Z","2024-03-01 10:42:11","2024-05-30 0:00:00","Inmobiliaria","Alquiler","46","43","0","0",NA,"Departamento","ARG","260000","260000","2376086717","2024-04","1035.92","c(-58.5390288, -34.6005006)","FALSE","260000","250.98","5652.17","5.46","6046.51","5.84","21","13","6840010","Santos Lugares","Santos Lugares","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1811","2024-03-30T00:00:00Z","2024-03-01 16:01:16","2024-05-30 0:00:00","Inmobiliaria","Alquiler","64","55","1","2",NA,"Departamento","ARG","300000","300000","2378484961","2024-03","1019.49","c(-58.5786065, -34.5877292)","FALSE","300000","294.26","4687.5","4.6","5454.55","5.35","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1812","2024-04-16T00:00:00Z","2024-03-01 16:01:16","2024-05-30 0:00:00","Inmobiliaria","Alquiler","64","55","1","2",NA,"Departamento","ARG","300000","300000","2378484961","2024-04","1035.92","c(-58.5786065, -34.5877292)","FALSE","300000","289.6","4687.5","4.53","5454.55","5.27","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1813","2024-03-30T00:00:00Z","2024-03-01 17:08:04","2024-05-30 0:00:00","Inmobiliaria","Alquiler","28","26","0","1",NA,"Departamento","ARG","210000","210000","2378541733","2024-03","1019.49","c(-58.5405781, -34.6012086)","FALSE","210000","205.99","7500","7.36","8076.92","7.92","21","13","6840010","Santos Lugares","Santos Lugares","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1814","2024-04-29T00:00:00Z","2024-03-01 17:08:04","2024-05-30 0:00:00","Inmobiliaria","Alquiler","28","26","0","1",NA,"Departamento","ARG","210000","210000","2378541733","2024-04","1035.92","c(-58.5405781, -34.6012086)","FALSE","210000","202.72","7500","7.24","8076.92","7.8","21","13","6840010","Santos Lugares","Santos Lugares","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1815","2024-05-07T00:00:00Z","2024-03-01T17:08:04Z","2024-05-30T00:00:00Z","Inmobiliaria","Alquiler","28","26","0","1",NA,"Departamento","ARG","210000","210000","2378541733","2024-05","1184.43","c(-58.5405781, -34.6012086)","FALSE","210000","177.3","7500","6.33","8076.92","6.82","21","13","6840010","Santos Lugares","Santos Lugares","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1816","2024-03-30T00:00:00Z","2024-03-02 11:11:26","2024-05-31 0:00:00","Inmobiliaria","Alquiler","35","32","1","2",NA,"Departamento","ARG","210000","210000","2379277197","2024-03","1019.49","c(-58.563898, -34.6229)","FALSE","210000","205.99","6000","5.89","6562.5","6.44","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1817","2024-04-29T00:00:00Z","2024-03-02 11:11:26","2024-05-31 0:00:00","Inmobiliaria","Alquiler","35","32","1","2",NA,"Departamento","ARG","210000","210000","2379277197","2024-04","1035.92","c(-58.563898, -34.6229)","FALSE","210000","202.72","6000","5.79","6562.5","6.34","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1818","2024-05-09T00:00:00Z","2024-03-02T11:11:26Z","2024-05-31T00:00:00Z","Inmobiliaria","Alquiler","35","32","1","2",NA,"Departamento","ARG","210000","210000","2379277197","2024-05","1184.43","c(-58.563898, -34.6229)","FALSE","210000","177.3","6000","5.07","6562.5","5.54","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1819","2024-03-30T00:00:00Z","2024-03-04 11:22:02","2024-06-04 10:19:30","Inmobiliaria","Alquiler","40","38","1","2",NA,"Departamento","ARG","310000","310000","2383024513","2024-03","1019.49","c(-58.5501061, -34.5953903)","FALSE","310000","304.07","7750","7.6","8157.89","8","21","13","6840010","Santos Lugares","Santos Lugares","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1820","2024-04-29T00:00:00Z","2024-03-04 11:22:02","2024-06-04 10:19:30","Inmobiliaria","Alquiler","40","38","1","2",NA,"Departamento","ARG","310000","310000","2383024513","2024-04","1035.92","c(-58.5501061, -34.5953903)","FALSE","310000","299.25","7750","7.48","8157.89","7.88","21","13","6840010","Santos Lugares","Santos Lugares","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1821","2024-05-15T00:00:00Z","2024-03-04T11:22:02Z","2024-06-04T10:19:30Z","Inmobiliaria","Alquiler","40","38","1","2",NA,"Departamento","ARG","310000","310000","2383024513","2024-05","1184.43","c(-58.5501061, -34.5953903)","FALSE","310000","261.73","7750","6.54","8157.89","6.89","21","13","6840010","Santos Lugares","Santos Lugares","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1822","2024-03-30T00:00:00Z","2024-03-05 14:06:05","2024-06-04 15:24:34","Inmobiliaria","Alquiler","35","34","1","2",NA,"Departamento","ARG","210000","210000","2387246065","2024-03","1019.49","c(-58.5634631, -34.6094827)","FALSE","210000","205.99","6000","5.89","6176.47","6.06","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1823","2024-04-29T00:00:00Z","2024-03-05 14:06:05","2024-06-12 4:51:49","Inmobiliaria","Alquiler","35","34","1","2",NA,"Departamento","ARG","210000","210000","2387246065","2024-04","1035.92","c(-58.5634631, -34.6094827)","FALSE","210000","202.72","6000","5.79","6176.47","5.96","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1824","2024-05-30T00:00:00Z","2024-03-05T14:06:05Z","2024-06-12T04:51:49Z","Inmobiliaria","Alquiler","35","34","1","2",NA,"Departamento","ARG","210000","210000","2387246065","2024-05","1184.43","c(-58.5634631, -34.6094827)","FALSE","210000","177.3","6000","5.07","6176.47","5.21","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1825","2024-06-06T00:00:00Z","2024-03-05 14:06:05","2024-06-12 04:51:49","Inmobiliaria","Alquiler","35","34","1","2",NA,"Departamento","ARG","210000","210000","2387246065","2024-06","1281.36","c(-58.5643923, -34.6009803)","FALSE","210000","163.89","6000","4.68","6176.47","4.82","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1826","2024-03-30T00:00:00Z","2024-03-06 7:36:06","2024-06-04 0:00:00","Inmobiliaria","Alquiler","35","30","0","1",NA,"Departamento","ARG","190000","190000","2387671397","2024-03","1019.49","c(-58.562834, -34.604951)","FALSE","190000","186.37","5428.57","5.32","6333.33","6.21","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1827","2024-04-14T00:00:00Z","2024-03-06 7:36:06","2024-06-04 0:00:00","Inmobiliaria","Alquiler","35","30","0","1",NA,"Departamento","ARG","190000","190000","2387671397","2024-04","1035.92","c(-58.562834, -34.604951)","FALSE","190000","183.41","5428.57","5.24","6333.33","6.11","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1828","2024-03-30T00:00:00Z","2024-03-06 5:45:02","2024-06-04 0:00:00","Inmobiliaria","Alquiler","56","56","2","3",NA,"Departamento","ARG","350000","350000","2387771369","2024-03","1019.49","c(-58.5652384, -34.5888227)","FALSE","350000","343.31","6250","6.13","6250","6.13","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1829","2024-04-12T00:00:00Z","2024-03-06 5:45:02","2024-06-04 0:00:00","Inmobiliaria","Alquiler","56","56","2","3",NA,"Departamento","ARG","350000","350000","2387771369","2024-04","1035.92","c(-58.5652384, -34.5888227)","FALSE","350000","337.86","6250","6.03","6250","6.03","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1830","2024-03-30T00:00:00Z","2024-03-06 9:40:12","2024-06-04 0:00:00","Inmobiliaria","Alquiler","45","40","1","2",NA,"Departamento","ARG","250000","250000","2387914129","2024-03","1019.49","c(-58.5653928, -34.588799)","FALSE","250000","245.22","5555.56","5.45","6250","6.13","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1831","2024-04-29T00:00:00Z","2024-03-06 9:40:12","2024-06-04 0:00:00","Inmobiliaria","Alquiler","45","40","1","2",NA,"Departamento","ARG","250000","250000","2387914129","2024-04","1035.92","c(-58.5653928, -34.588799)","FALSE","250000","241.33","5555.56","5.36","6250","6.03","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1832","2024-05-08T00:00:00Z","2024-03-06T09:40:12Z","2024-06-04T00:00:00Z","Inmobiliaria","Alquiler","45","40","1","2",NA,"Departamento","ARG","250000","250000","2387914129","2024-05","1184.43","c(-58.5653928, -34.588799)","FALSE","250000","211.07","5555.56","4.69","6250","5.28","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1833","2024-03-30T00:00:00Z","2024-03-06 12:13:44","2024-06-04 0:00:00","Inmobiliaria","Alquiler","42","36","1","2",NA,"Departamento","ARG","280000","280000","2389303961","2024-03","1019.49","c(-58.560074, -34.602584)","FALSE","280000","274.65","6666.67","6.54","7777.78","7.63","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1834","2024-04-22T00:00:00Z","2024-03-06 12:13:44","2024-06-04 0:00:00","Inmobiliaria","Alquiler","42","36","1","2",NA,"Departamento","ARG","240000","240000","2389303961","2024-04","1035.92","c(-58.560074, -34.602584)","FALSE","240000","231.68","5714.29","5.52","6666.67","6.44","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1835","2024-03-30T00:00:00Z","2024-03-06 13:32:24","2024-06-04 0:00:00","Inmobiliaria","Alquiler","47","42","1","2",NA,"Departamento","ARG","350000","350000","2389317905","2024-03","1019.49","c(-58.558207, -34.607941)","FALSE","350000","343.31","7446.81","7.3","8333.33","8.17","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1836","2024-04-29T00:00:00Z","2024-03-06 13:32:24","2024-06-04 0:00:00","Inmobiliaria","Alquiler","47","42","1","2",NA,"Departamento","ARG","330000","330000","2389317905","2024-04","1035.92","c(-58.558207, -34.607941)","FALSE","330000","318.56","7021.28","6.78","7857.14","7.58","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1837","2024-05-30T00:00:00Z","2024-03-06T13:32:24Z","2024-06-04T00:00:00Z","Inmobiliaria","Alquiler","47","42","1","2",NA,"Departamento","ARG","330000","330000","2389317905","2024-05","1184.43","c(-58.558207, -34.607941)","FALSE","330000","278.62","7021.28","5.93","7857.14","6.63","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1838","2024-06-02T00:00:00Z","2024-03-06 13:32:24","2024-06-04 00:00:00","Inmobiliaria","Alquiler","47","42","1","2",NA,"Departamento","ARG","330000","330000","2389317905","2024-06","1281.36","c(-58.558207, -34.607941)","FALSE","330000","257.54","7021.28","5.48","7857.14","6.13","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1839","2024-03-30T00:00:00Z","2024-03-07 15:54:29","2024-06-06 16:07:09","Inmobiliaria","Alquiler","49","43","2","3",NA,"Departamento","ARG","400000","400000","2391800281","2024-03","1019.49","c(-58.5630353, -34.6108347)","FALSE","400000","392.35","8163.27","8.01","9302.33","9.12","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1840","2024-04-24T00:00:00Z","2024-03-07 15:54:29","2024-06-14 5:33:15","Inmobiliaria","Alquiler","49","43","2","3",NA,"Departamento","ARG","400000","400000","2391800281","2024-04","1035.92","c(-58.5630353, -34.6108347)","FALSE","400000","386.13","8163.27","7.88","9302.33","8.98","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1841","2024-03-30T00:00:00Z","2024-03-08 10:14:05","2024-06-06 0:00:00","Inmobiliaria","Alquiler","35","35","0","1",NA,"Departamento","ARG","180000","180000","2392377493","2024-03","1019.49","c(-58.5568495, -34.6094033)","FALSE","180000","176.56","5142.86","5.04","5142.86","5.04","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1842","2024-04-16T00:00:00Z","2024-03-08 10:14:05","2024-06-06 0:00:00","Inmobiliaria","Alquiler","35","35","0","1",NA,"Departamento","ARG","180000","180000","2392377493","2024-04","1035.92","c(-58.5568495, -34.6094033)","FALSE","180000","173.76","5142.86","4.96","5142.86","4.96","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1843","2024-03-30T00:00:00Z","2024-03-08 9:45:07","2024-06-06 0:00:00","Inmobiliaria","Alquiler","55","52","2","3",NA,"Departamento","ARG","300000","300000","2392427805","2024-03","1019.49","c(-58.5515476, -34.6364287)","FALSE","300000","294.26","5454.55","5.35","5769.23","5.66","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","TRUE","FALSE",NA,NA,NA,NA,NA,NA
"1844","2024-04-11T00:00:00Z","2024-03-08 9:45:07","2024-06-06 0:00:00","Inmobiliaria","Alquiler","55","52","2","3",NA,"Departamento","ARG","300000","300000","2392427805","2024-04","1035.92","c(-58.5515476, -34.6364287)","FALSE","300000","289.6","5454.55","5.27","5769.23","5.57","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","TRUE","FALSE",NA,NA,NA,NA,NA,NA
"1845","2024-03-30T00:00:00Z","2024-03-08 18:32:18","2024-04-07 0:00:00","Fsbo","Alquiler","30","28","1","1",NA,"Departamento","ARG","180000","180000","2394395205","2024-03","1019.49","c(-58.5583966, -34.5985549)","FALSE","180000","176.56","6000","5.89","6428.57","6.31","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1846","2024-04-05T00:00:00Z","2024-03-08 18:32:18","2024-04-07 0:00:00","Fsbo","Alquiler","30","28","1","1",NA,"Departamento","ARG","180000","180000","2394395205","2024-04","1035.92","c(-58.5583966, -34.5985549)","FALSE","180000","173.76","6000","5.79","6428.57","6.21","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"1847","2024-03-30T00:00:00Z","2024-03-09 1:17:35","2024-06-06 0:00:00","Inmobiliaria","Alquiler","31","28","0","1",NA,"Departamento","ARG","170000","170000","2394414109","2024-03","1019.49","c(-58.5671742, -34.6087266)","FALSE","170000","166.75","5483.87","5.38","6071.43","5.96","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"1848","2024-04-23T00:00:00Z","2024-03-09 1:17:35","2024-06-06 0:00:00","Inmobiliaria","Alquiler","31","28","0","1",NA,"Departamento","ARG","170000","170000","2394414109","2024-04","1035.92","c(-58.5671742, -34.6087266)","FALSE","170000","164.11","5483.87","5.29","6071.43","5.86","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
